EmployeeNumber,FieldVsDept,MonthlyHours,DaysWorked,CompanyRatiotoCareer,RoleRatioToCompany,RoleRatioToCareer,AgeBin,HourlyRateBin,MonthlyRateBin,MonthlyIncomeBin,DailyRateBin,DaysWorkedBin,MonthlyHoursBin,CompanyRatiotoCareerBin,RoleRatioToCompanyBin,RoleRatioToCareerBin
1888,Life Sciences - Research & Development,63.505376344086024,10.622302158273381,0.9,0.8888888888888888,0.8,40,90,23500,5500,500,10.0,60.0,0.8500000000000001,0.8500000000000001,0.8
1890,Human Resources - Human Resources,41.340425531914896,3.2036273701566365,1.0,0.1,0.1,30,90,4000,3500,1200,0.0,40.0,0.9500000000000001,0.1,0.1
1892,Life Sciences - Research & Development,171.66326530612244,14.795954265611257,0.8636363636363636,0.3684210526315789,0.3181818181818182,40,90,18500,16500,1100,10.0,160.0,0.8500000000000001,0.35000000000000003,0.30000000000000004
1893,Life Sciences - Research & Development,32.58888888888889,6.0850622406639,1.0,0.0,0.0,20,90,14500,2500,400,5.0,20.0,0.9500000000000001,0.0,0.0
1898,Medical - Sales,73.03370786516854,12.720156555772995,0.8888888888888888,0.875,0.7777777777777778,20,80,26500,6500,500,10.0,60.0,0.8500000000000001,0.8500000000000001,0.75
1900,Medical - Research & Development,296.1034482758621,146.7863247863248,0.9166666666666666,0.7727272727272727,0.7083333333333334,40,50,2000,17000,100,145.0,280.0,0.9,0.75,0.7000000000000001
1903,Life Sciences - Research & Development,64.52564102564102,29.605882352941176,0.2,0.0,0.0,40,70,9000,5000,100,25.0,60.0,0.2,0.0,0.0
1905,Technical Degree - Research & Development,27.141176470588235,2.3857290589451914,1.0,0.4,0.4,30,80,14000,2000,900,0.0,20.0,0.9500000000000001,0.4,0.4
1907,Life Sciences - Research & Development,26.670103092783506,2.2263339070567985,0.8,0.5,0.4,50,90,10000,2500,1100,0.0,20.0,0.8,0.45,0.4
1908,Marketing - Sales,166.87878787878788,16.438805970149254,0.3333333333333333,0.5,0.16666666666666666,30,30,16500,5500,300,15.0,160.0,0.30000000000000004,0.45,0.15000000000000002
1909,Marketing - Sales,81.35185185185185,13.035608308605342,0.35714285714285715,0.8,0.2857142857142857,40,50,26500,4000,300,10.0,80.0,0.35000000000000003,0.8,0.25
1911,Medical - Research & Development,160.81927710843374,9.56160458452722,0.7222222222222222,0.5384615384615384,0.3888888888888889,40,80,14500,13000,1300,5.0,160.0,0.7000000000000001,0.5,0.35000000000000003
1912,Medical - Sales,76.54651162790698,6.101019462465246,0.625,0.4,0.25,30,80,20000,6500,1000,5.0,60.0,0.6000000000000001,0.4,0.2
1915,Medical - Sales,108.04,11.024489795918367,0.4444444444444444,0.5,0.2222222222222222,30,70,16000,8000,700,10.0,100.0,0.4,0.45,0.2
1916,Medical - Research & Development,64.16129032258064,8.445859872611464,0.5,1.0,0.5,30,60,16000,3500,400,5.0,60.0,0.45,0.9500000000000001,0.45
1918,Other - Research & Development,41.704918032786885,2.321167883211679,0.875,1.0,0.875,20,60,7000,2500,1000,0.0,40.0,0.8500000000000001,0.9500000000000001,0.8500000000000001
1922,Medical - Research & Development,122.70454545454545,4.162683114880493,0.3333333333333333,0.5,0.16666666666666666,40,40,14500,5000,1200,0.0,120.0,0.30000000000000004,0.45,0.15000000000000002
1924,Marketing - Sales,127.6046511627907,25.285714285714285,1.0,0.4,0.4,30,40,10000,5000,200,25.0,120.0,0.9500000000000001,0.4,0.4
1927,Life Sciences - Sales,162.71428571428572,8.727969348659004,1.0,1.0,1.0,20,40,19000,6500,700,5.0,160.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1928,Technical Degree - Sales,24.244444444444444,1.4624664879356568,1.0,0.0,0.0,20,40,10500,1000,700,0.0,20.0,0.9500000000000001,0.0,0.0
1929,Life Sciences - Sales,179.25,4.585131894484412,0.3,0.6666666666666666,0.2,30,30,3500,5500,1200,0.0,160.0,0.25,0.65,0.2
1931,Technical Degree - Research & Development,54.292682926829265,1.6440177252584933,0.8333333333333334,0.6,0.5,20,40,6000,2000,1300,0.0,40.0,0.8,0.55,0.45
1932,Other - Research & Development,66.82558139534883,7.819047619047619,0.9375,0.6666666666666666,0.625,30,80,26000,5500,700,5.0,60.0,0.9,0.65,0.6000000000000001
1933,Marketing - Sales,117.30952380952381,6.680677966101695,0.3333333333333333,0.0,0.0,20,80,23000,9500,1400,5.0,100.0,0.30000000000000004,0.0,0.0
1934,Technical Degree - Research & Development,85.421875,4.676646706586826,0.5,0.875,0.4375,40,60,2000,5000,1100,0.0,80.0,0.45,0.8500000000000001,0.4
1935,Marketing - Sales,60.449438202247194,3.728343728343728,0.0,1.0,0.0,50,80,20000,5000,1400,0.0,60.0,0.0,1.0,0.0
1936,Medical - Research & Development,59.206896551724135,5.9411764705882355,1.0,0.0,0.0,30,80,12000,5000,800,5.0,40.0,0.9500000000000001,0.0,0.0
1937,Medical - Research & Development,36.775862068965516,1.5301291248206599,1.0,0.55,0.55,30,50,18000,2000,1300,0.0,20.0,0.9500000000000001,0.55,0.55
1938,Life Sciences - Sales,248.26388888888889,29.545454545454547,0.034482758620689655,0.0,0.0,50,70,11500,17500,600,25.0,240.0,0.0,0.0,0.0
1939,Life Sciences - Research & Development,51.744680851063826,10.218487394957982,0.5,0.25,0.125,30,40,15000,2000,200,10.0,40.0,0.45,0.2,0.1
1940,Life Sciences - Research & Development,67.19718309859155,3.9560530679933663,0.5,0.4,0.2,30,70,14000,4500,1200,0.0,60.0,0.45,0.4,0.2
1941,Life Sciences - Research & Development,456.2142857142857,18.008458646616543,0.17857142857142858,0.8,0.14285714285714285,40,40,13500,19000,1000,15.0,440.0,0.15000000000000002,0.8,0.1
1943,Marketing - Sales,66.06493506493507,12.140811455847256,0.0,1.0,0.0,40,70,2500,5000,400,10.0,60.0,0.0,1.0,0.0
1944,Human Resources - Human Resources,49.36206896551724,2.141361256544503,1.0,0.0,0.0,20,50,19500,2500,1300,0.0,40.0,0.9500000000000001,0.0,0.0
1945,Medical - Sales,78.32394366197182,8.153958944281525,0.8333333333333334,0.6,0.5,30,70,15500,5500,600,5.0,60.0,0.8,0.55,0.45
1947,Medical - Research & Development,43.755102040816325,1.943789664551224,1.0,0.6,0.6,20,40,2000,2000,1100,0.0,40.0,0.9500000000000001,0.55,0.55
1948,Medical - Research & Development,63.854166666666664,3.1403688524590163,1.0,0.5,0.5,30,40,3500,3000,900,0.0,60.0,0.9500000000000001,0.45,0.45
1949,Life Sciences - Research & Development,42.57575757575758,2.079940784603997,1.0,0.8,0.8,30,60,9000,2500,1300,0.0,40.0,0.9500000000000001,0.8,0.8
1950,Marketing - Sales,309.0,10.552828175026681,1.0,0.5714285714285714,0.5714285714285714,30,30,6500,9500,900,10.0,300.0,0.9500000000000001,0.55,0.55
1951,Medical - Sales,221.23076923076923,6.963680387409201,0.8888888888888888,0.875,0.7777777777777778,30,30,22500,8500,1200,5.0,220.0,0.8500000000000001,0.8500000000000001,0.75
1952,Medical - Research & Development,30.178947368421053,18.261146496815286,0.875,1.0,0.875,20,90,20000,2500,100,15.0,20.0,0.8500000000000001,0.9500000000000001,0.8500000000000001
1954,Life Sciences - Research & Development,60.37078651685393,39.50735294117647,0.8333333333333334,0.6,0.5,20,80,6000,5000,100,35.0,60.0,0.8,0.55,0.45
1955,Medical - Research & Development,196.08823529411765,5.817626527050611,0.5555555555555556,0.2,0.1111111111111111,30,30,16500,6500,1100,5.0,180.0,0.55,0.2,0.1
1956,Life Sciences - Research & Development,104.22916666666667,4.447111111111111,1.0,0.8,0.8,30,40,5500,5000,1100,0.0,100.0,0.9500000000000001,0.8,0.8
1960,Technical Degree - Research & Development,73.96875,1.685897435897436,0.6666666666666666,0.25,0.16666666666666666,20,30,18500,2000,1400,0.0,60.0,0.65,0.2,0.15000000000000002
1961,Life Sciences - Sales,48.440677966101696,2.0356125356125356,0.05,0.0,0.0,30,50,11000,2500,1400,0.0,40.0,0.05,0.0,0.0
1962,Life Sciences - Sales,94.61818181818182,4.251633986928105,1.0,0.8,0.8,30,50,13500,5000,1200,0.0,80.0,0.9500000000000001,0.8,0.8
1965,Marketing - Sales,93.29545454545455,4.30293501048218,1.0,1.0,1.0,20,40,5000,4000,900,0.0,80.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1966,Life Sciences - Research & Development,172.83928571428572,7.0495265841223596,0.125,0.0,0.0,30,50,10000,9500,1300,5.0,160.0,0.1,0.0,0.0
1967,Marketing - Sales,89.15873015873017,7.449602122015915,1.0,0.7,0.7,30,60,21000,5500,700,5.0,80.0,0.9500000000000001,0.65,0.65
1968,Life Sciences - Sales,158.3030303030303,8.945205479452055,0.13333333333333333,1.0,0.13333333333333333,50,60,5500,10000,1100,5.0,140.0,0.1,0.9500000000000001,0.1
1969,Life Sciences - Research & Development,43.23880597014925,18.690322580645162,0.4444444444444444,0.75,0.3333333333333333,50,60,22000,2500,100,15.0,40.0,0.4,0.7000000000000001,0.30000000000000004
1970,Life Sciences - Research & Development,165.77777777777777,4.580199539524175,1.0,0.7777777777777778,0.7777777777777778,30,30,18000,5500,1300,0.0,160.0,0.9500000000000001,0.75,0.75
1971,Life Sciences - Research & Development,250.33333333333334,13.08362369337979,1.0,0.9,0.9,40,30,16500,7500,500,10.0,240.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
1972,Other - Human Resources,33.98863636363637,2.0713296398891967,0.8571428571428571,0.3333333333333333,0.2857142857142857,30,80,5000,2500,1400,0.0,20.0,0.8500000000000001,0.30000000000000004,0.25
1973,Human Resources - Human Resources,276.5633802816901,103.8941798941799,0.2857142857142857,0.9,0.2571428571428571,50,70,25500,19500,100,100.0,260.0,0.25,0.8500000000000001,0.25
1974,Medical - Research & Development,19.135593220338983,0.8847962382445141,1.0,0.0,0.0,30,50,17500,1000,1200,0.0,0.0,0.9500000000000001,0.0,0.0
1975,Marketing - Sales,173.25974025974025,112.10924369747899,0.9523809523809523,0.4,0.38095238095238093,30,70,25000,13000,100,110.0,160.0,0.9500000000000001,0.4,0.35000000000000003
1976,Life Sciences - Research & Development,117.08108108108108,12.93134328358209,1.0,0.45,0.45,40,30,14500,4000,300,10.0,100.0,0.9500000000000001,0.4,0.4
1979,Medical - Research & Development,275.775,15.826398852223816,0.8461538461538461,0.6363636363636364,0.5384615384615384,30,40,26500,11000,600,15.0,260.0,0.8,0.6000000000000001,0.5
1980,Medical - Research & Development,57.66233766233766,28.280254777070063,0.5555555555555556,0.4,0.2222222222222222,50,70,25000,4000,100,25.0,40.0,0.55,0.4,0.2
1981,Life Sciences - Research & Development,102.6,5.988326848249027,1.0,0.75,0.75,20,40,14000,4500,700,5.0,100.0,0.9500000000000001,0.7000000000000001,0.7000000000000001
1982,Other - Research & Development,33.93589743589744,4.635726795096322,1.0,0.4,0.4,20,70,13500,2500,500,0.0,20.0,0.9500000000000001,0.4,0.4
1985,Technical Degree - Research & Development,86.61643835616438,9.13728323699422,1.0,0.9,0.9,40,70,26500,6000,600,5.0,80.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
1986,Marketing - Sales,61.70652173913044,12.786036036036036,0.7333333333333333,0.7272727272727273,0.5333333333333333,40,90,4000,5500,400,10.0,60.0,0.7000000000000001,0.7000000000000001,0.5
1987,Human Resources - Human Resources,26.670731707317074,7.077669902912621,0.3333333333333333,0.0,0.0,20,80,19500,2000,300,5.0,20.0,0.30000000000000004,0.0,0.0
1989,Medical - Research & Development,49.31578947368421,4.114160263446762,1.0,0.6666666666666666,0.6666666666666666,30,70,4000,3500,900,0.0,40.0,0.9500000000000001,0.65,0.65
1992,Other - Research & Development,69.7719298245614,4.070624360286591,0.2857142857142857,1.0,0.2857142857142857,20,50,7000,3500,900,0.0,60.0,0.25,0.9500000000000001,0.25
1993,Medical - Research & Development,102.77380952380952,7.316101694915254,0.68,0.8235294117647058,0.56,40,80,13000,8500,1100,5.0,100.0,0.65,0.8,0.55
1994,Medical - Research & Development,34.03389830508475,1.5293221629855294,1.0,1.0,1.0,30,50,20000,2000,1300,0.0,20.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1995,Life Sciences - Sales,51.627906976744185,3.3610900832702497,0.9375,0.8666666666666667,0.8125,30,80,7500,4000,1300,0.0,40.0,0.9,0.8500000000000001,0.8
1996,Life Sciences - Sales,56.7962962962963,2.6577123050259965,0.6666666666666666,1.0,0.6666666666666666,30,50,6000,3000,1100,0.0,40.0,0.65,0.9500000000000001,0.65
1997,Life Sciences - Research & Development,73.90277777777777,10.474409448818898,0.8,0.375,0.3,30,70,14000,5000,500,10.0,60.0,0.8,0.35000000000000003,0.25
1998,Life Sciences - Research & Development,154.57142857142858,9.712746858168762,0.4444444444444444,0.75,0.3333333333333333,40,30,11000,5000,500,5.0,140.0,0.4,0.7000000000000001,0.30000000000000004
1999,Life Sciences - Research & Development,36.60526315789474,4.333333333333333,0.4166666666666667,0.6,0.25,40,70,21000,2500,600,0.0,20.0,0.4,0.55,0.2
2000,Medical - Research & Development,122.01020408163265,10.290017211703958,0.9285714285714286,0.6153846153846154,0.5714285714285714,40,90,17000,11500,1100,10.0,120.0,0.9,0.6000000000000001,0.55
2003,Medical - Research & Development,61.86046511627907,1.7852348993288591,0.4,1.0,0.4,30,40,20000,2500,1400,0.0,60.0,0.4,0.9500000000000001,0.4
2007,Life Sciences - Research & Development,53.57142857142857,5.80895008605852,0.75,0.6666666666666666,0.5,20,60,17500,3000,500,5.0,40.0,0.7000000000000001,0.65,0.45
2008,Medical - Research & Development,106.20833333333333,3.6544802867383512,1.0,0.7,0.7,30,40,18500,5000,1300,0.0,100.0,0.9500000000000001,0.65,0.65
2009,Medical - Research & Development,51.34736842105263,9.736526946107784,0.9,0.7777777777777778,0.7,30,90,21500,4500,500,5.0,40.0,0.8500000000000001,0.75,0.65
2010,Life Sciences - Research & Development,57.89795918367347,10.625468164794007,1.0,0.3333333333333333,0.3333333333333333,30,40,15500,2500,200,10.0,40.0,0.9500000000000001,0.30000000000000004,0.30000000000000004
2012,Life Sciences - Research & Development,28.987951807228917,4.430939226519337,0.125,0.0,0.0,40,80,4000,2000,500,0.0,20.0,0.1,0.0,0.0
2013,Medical - Sales,33.36764705882353,9.696581196581196,0.6666666666666666,1.0,0.6666666666666666,30,60,18000,2000,200,5.0,20.0,0.65,0.9500000000000001,0.65
2014,Life Sciences - Research & Development,79.0,35.41379310344828,0.3888888888888889,1.0,0.3888888888888889,30,50,5000,4000,100,35.0,60.0,0.35000000000000003,0.9500000000000001,0.35000000000000003
2015,Medical - Research & Development,133.3939393939394,65.70149253731343,0.9,0.8888888888888888,0.8,30,90,3000,13000,200,65.0,120.0,0.8500000000000001,0.8500000000000001,0.8
2016,Marketing - Sales,217.125,13.01123595505618,1.0,0.7142857142857143,0.7142857142857143,30,40,24000,10000,800,10.0,200.0,0.9500000000000001,0.7000000000000001,0.7000000000000001
2017,Life Sciences - Research & Development,327.23809523809524,85.36645962732919,1.0,0.6875,0.6875,30,40,15000,13500,100,85.0,320.0,0.9500000000000001,0.65,0.65
2018,Other - Sales,57.72941176470588,3.5506512301013027,0.8333333333333334,0.6,0.5,20,80,13500,4500,1300,0.0,40.0,0.8,0.55,0.45
2019,Life Sciences - Sales,87.05,5.952136752136752,0.5625,0.8888888888888888,0.5,50,40,19500,3000,500,5.0,80.0,0.55,0.8500000000000001,0.45
2020,Medical - Research & Development,58.0,2.3490838958534233,0.6666666666666666,0.75,0.5,40,40,13000,2000,1000,0.0,40.0,0.65,0.7000000000000001,0.45
2021,Medical - Sales,41.03448275862069,4.750499001996008,1.0,1.0,1.0,20,50,25000,2000,500,0.0,40.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
2022,Life Sciences - Research & Development,223.3448275862069,185.05714285714285,0.2857142857142857,0.0,0.0,30,80,15000,19000,100,185.0,220.0,0.25,0.0,0.0
2023,Marketing - Sales,54.24242424242424,2.80564263322884,1.0,0.0,0.0,20,30,26500,1500,600,0.0,40.0,0.9500000000000001,0.0,0.0
2024,Medical - Sales,81.31914893617021,13.723518850987432,0.9,0.7777777777777778,0.7,30,90,12500,7500,500,10.0,80.0,0.8500000000000001,0.75,0.65
2025,Life Sciences - Research & Development,52.896907216494846,7.457848837209302,0.2222222222222222,0.5,0.1111111111111111,30,90,9000,5000,600,5.0,40.0,0.2,0.45,0.1
2026,Life Sciences - Research & Development,110.63157894736842,9.454272863568216,1.0,0.9230769230769231,0.9230769230769231,50,50,26000,6000,600,5.0,100.0,0.9500000000000001,0.9,0.9
2027,Medical - Research & Development,132.97222222222223,4.383699633699634,0.5,1.0,0.5,20,30,26000,4500,1000,0.0,120.0,0.45,0.9500000000000001,0.45
2031,Life Sciences - Research & Development,337.14285714285717,62.93333333333333,0.9166666666666666,0.2727272727272727,0.25,40,50,17000,18500,300,60.0,320.0,0.9,0.25,0.2
2032,Technical Degree - Research & Development,32.486111111111114,7.54516129032258,0.7142857142857143,0.9,0.6428571428571429,50,70,3500,2000,300,5.0,20.0,0.7000000000000001,0.8500000000000001,0.6000000000000001
2034,Life Sciences - Research & Development,226.16666666666666,23.31615120274914,0.9523809523809523,0.35,0.3333333333333333,40,60,5500,13500,500,20.0,220.0,0.9500000000000001,0.30000000000000004,0.30000000000000004
2035,Marketing - Sales,70.65263157894736,9.534090909090908,1.0,0.875,0.875,30,90,8500,6500,700,5.0,60.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
2036,Marketing - Sales,61.43181818181818,17.960132890365447,1.0,0.8,0.8,30,80,10000,5000,300,15.0,60.0,0.9500000000000001,0.8,0.8
2037,Life Sciences - Sales,156.80701754385964,9.610752688172044,0.35714285714285715,0.8,0.2857142857142857,40,50,12000,8500,900,5.0,140.0,0.35000000000000003,0.8,0.25
2038,Technical Degree - Research & Development,31.26923076923077,4.610586011342155,1.0,0.5,0.5,30,70,11000,2000,500,0.0,20.0,0.9500000000000001,0.45,0.45
2040,Life Sciences - Human Resources,285.06451612903226,7.711169284467714,1.0,0.0,0.0,30,30,16500,8500,1100,5.0,280.0,0.9500000000000001,0.0,0.0
2041,Life Sciences - Sales,53.43,15.486956521739131,1.0,0.7,0.7,30,100,5500,5000,300,15.0,40.0,0.9500000000000001,0.65,0.65
2044,Life Sciences - Sales,71.57446808510639,7.662870159453303,0.5,0.5,0.25,50,90,14000,6500,800,5.0,60.0,0.45,0.45,0.2
2045,Marketing - Sales,66.52,5.939285714285714,0.75,0.5,0.375,30,100,14000,6500,1100,5.0,60.0,0.7000000000000001,0.45,0.35000000000000003
2046,Life Sciences - Sales,97.0,12.967914438502675,0.625,0.6,0.375,40,50,23000,4500,300,10.0,80.0,0.6000000000000001,0.55,0.35000000000000003
2048,Life Sciences - Research & Development,54.01923076923077,2.1248108925869893,0.25,1.0,0.25,40,50,2500,2500,1300,0.0,40.0,0.2,0.9500000000000001,0.2
2049,Life Sciences - Research & Development,71.1125,4.744787322768974,1.0,0.2,0.2,30,80,24500,5500,1100,0.0,60.0,0.9500000000000001,0.2,0.2
2051,Medical - Research & Development,20.418367346938776,1.6758793969849246,0.25,0.6,0.15,40,90,12500,2000,1100,0.0,20.0,0.2,0.55,0.1
2052,Life Sciences - Research & Development,48.016129032258064,10.372822299651569,1.0,0.75,0.75,30,60,8500,2500,200,10.0,40.0,0.9500000000000001,0.7000000000000001,0.7000000000000001
2053,Other - Research & Development,87.5,2.9208998548621192,0.4,0.75,0.3,20,40,23500,4000,1300,0.0,80.0,0.4,0.7000000000000001,0.25
2054,Medical - Research & Development,51.84931506849315,8.087606837606838,1.0,0.8,0.8,20,70,8000,3500,400,5.0,40.0,0.9500000000000001,0.8,0.8
2055,Marketing - Sales,278.3076923076923,26.473170731707317,0.15,0.6666666666666666,0.1,50,30,16500,10500,400,25.0,260.0,0.1,0.65,0.1
2056,Marketing - Sales,200.51666666666668,16.66343490304709,0.9523809523809523,0.45,0.42857142857142855,30,60,8500,12000,700,15.0,200.0,0.9500000000000001,0.4,0.4
2057,Medical - Research & Development,134.27027027027026,30.572307692307692,0.9,0.4444444444444444,0.4,30,70,3500,9500,300,30.0,120.0,0.8500000000000001,0.4,0.4
2060,Other - Sales,98.86666666666666,2.5415595544130247,0.8,0.5,0.4,20,30,21000,2500,1100,0.0,80.0,0.8,0.45,0.4
2061,Medical - Research & Development,62.707317073170735,2.908371040723982,0.29411764705882354,0.4,0.11764705882352941,30,40,12000,2500,800,0.0,60.0,0.25,0.4,0.1
